isco_08	isced_f_2013	core	common	specialist	roles	topics
5132	0512	7	3	0	7	milk proteins and foam stability; crema and milk foam interface; fermentation during post-harvest processing; milk proteins and denaturation
5132	1021	5	5	0	5	hygiene practice and handwashing; cleaning and disinfection programmes; equipment sanitation; waste storage hygiene
5132	0715	5	4	0	5	burr mechanics and wear; scale formation in boilers; boiler and pipework maintenance; commercial warewashing machines
5132	0314	5	3	0	5	workplace diversity and respect; Iranian culinary heritage; regional hospitality traditions; coffee culture and customs
5132	0713	5	1	0	5	boiler heating and controls; power supply and load
5132	0417	3	4	0	7	on-the-job training; cooperation in the workplace
5132	0421	3	4	0	7	labour law on hours and rest; alcohol licensing law; regulatory limits on alcohol content; street vending permits
5132	0811	4	2	0	4	coffee origin and processing; coffee cultivation and varieties; tea plant cultivation
5132	0223	4	0	0	4	fairness and workplace ethics; courtesy and respect
5132	0111	2	3	0	5	adult learning and instruction
5132	0611	1	4	0	5	inventory software; point-of-sale software
5132	1032	1	4	0	4	cash security; payment fraud prevention
5132	0212	2	1	0	3	graphic layout for readability
5132	0231	2	1	0	3	plain-language explanation
5132	0414	2	1	0	3	menu engineering and pricing
5132	0213	2	0	0	2	design and visual symmetry
5132	0711	1	2	0	3	water treatment processes
5132	0532	1	1	0	2	climate and altitude
5132	0712	0	3	0	3	waste management and recycling; water treatment technology
5132	0915	1	1	0	2	musculoskeletal injury prevention; nutrition information panels
5132	0021	1	0	0	1	reading instructions
5132	0415	1	0	0	1	written logs and notes
5132	0521	0	2	0	2	food waste environmental impact
5132	0917	1	0	0	1	traditional herbal knowledge
5132	0923	1	0	0	1	active listening
5132	0311	0	1	0	1	input prices and inflation
5132	0412	0	1	0	1	electronic payment systems
5132	0714	0	0	1	1	programmable controllers
5132	0722	0	1	0	1	packaging materials
5132	0812	0	1	0	1	fruit ripening and postharvest physiology
5132	0912	0	1	0	1	food allergy and anaphylaxis
5132	1041	0	1	0	1	transport of liquids
5151	0413	9	4	0	5	supervision and delegation; workforce planning; project scheduling; operational budgeting
5151	0313	8	2	0	5	motivation and team climate; constructive feedback; emotion regulation and conflict de-escalation; de-escalation and emotional regulation
5151	1013	8	2	0	4	expediting and course firing; service-ware inventory; kitchen brigade organisation; service recovery
5151	0417	5	1	0	3	on-the-job training; clear workplace communication; work organisation; working to a routine
5151	0531	5	1	0	2	hard-water spots and descaling; reactive mixtures (bleach and acids); detergent and rinse-aid chemistry; detergents, sanitisers and dilution
5151	0223	5	0	0	5	fairness and workplace ethics
5151	1022	4	2	0	4	evacuation procedures; chemical hazards and protective equipment; grease fire prevention; egress and fire routes
5151	1021	2	5	0	2	thermal sanitising of tableware; integrated pest management; waste storage hygiene; environmental health inspection
5151	1032	1	5	0	3	personal safety at work; cash security; crowd safety
5151	0411	1	4	0	3	cash reconciliation; stocktaking and cost of goods; cost accounting and variance analysis; recording and pooling tips
5151	0314	2	1	0	1	wedding and celebration customs; mourning customs; gift and reciprocity customs (taarof)
5151	0421	1	3	0	3	labour law on hours and rest; food hygiene regulations
5151	0542	1	2	0	3	demand forecasting
5151	1015	2	0	0	2	event management
5151	0111	1	1	0	2	adult learning and instruction
5151	0416	1	1	0	2	inventory management; purchasing procedures
5151	0511	1	1	0	2	pests as disease vectors; biofilms and microbial reduction
5151	0541	0	3	0	2	mental arithmetic for change; ratios and proportional scaling
5151	0712	1	1	0	1	grease separation from wastewater; waste management and recycling
5151	0212	1	0	0	1	interior space planning
5151	0221	1	0	0	1	religious rites and gatherings
5151	0415	1	0	0	1	written logs and notes
5151	0611	1	0	0	1	inventory software
5151	0715	1	0	0	1	commercial warewashing machines
5151	0923	1	0	0	1	active listening
5151	0232	0	1	0	1	plain language writing
5151	0311	0	1	0	1	input prices and inflation
5151	0512	0	1	0	1	food allergens and immune reactions
5151	0521	0	1	0	1	food waste environmental impact
5151	0721	0	1	0	1	food safety management system audits
5151	0915	0	1	0	1	dietary restrictions and therapeutic diets
5153	1022	2	1	0	1	tool safety; electrical safety at work; fall prevention
5153	0713	1	1	0	1	electrical hazards and protection; electrical installation
5153	0715	1	1	0	1	workshop tools and practice; maintenance engineering
5153	0031	1	0	0	1	problem solving
5153	0533	0	2	0	1	hydraulics; Ohm's law and power
5153	0413	0	1	0	1	maintenance scheduling
5153	0732	0	1	0	1	building water services
5212	0511	13	5	0	9	foodborne microorganisms; pathogen growth and toxin formation; microbial load of offal; hygiene of ready-to-eat assembly
5212	1013	11	9	0	9	hospitality service standards; safe food handling in catering; standardised assembly for service speed; filled pastry repertoire
5212	0531	9	8	0	8	oil oxidation and polar compounds; total polar compounds testing; combustion and carbon monoxide; complete and incomplete combustion
5212	1022	8	6	1	7	hot-oil burns and fire; oil fire response; ventilation and burn prevention; gas leak response
5212	0533	8	6	0	8	evaporation and heat transfer at the food surface; water-bath heat retention; radiant heat intensity and distance; heat transfer by convection and phase change
5212	0411	5	8	0	9	cash reconciliation; payment reconciliation; food cost and yield; daily sales reports
5212	1032	5	5	0	8	cash security; payment fraud prevention
5212	0541	4	6	0	9	mental arithmetic for change; weights and measures; queueing theory basics
5212	0721	5	2	0	6	food preservation principles; chilled and frozen food storage; thermal processing and core temperature
5212	1021	4	4	0	6	waste storage hygiene; hygiene practice and handwashing; cleaning and disinfection programmes; field sanitation
5212	0512	5	1	0	4	anti-nutrients (lectins, phytates) and soaking; starch and protein binding in raw soaked chickpeas; meat proteins and binding; protein denaturation and doneness
5212	0713	4	3	0	5	thermostats and heating elements; gas supply and appliances; generator and electrical load; power supply and load
5212	0416	1	8	0	8	customer relations in retail; sales transactions
5212	0313	1	7	0	8	service psychology and empathy
5212	0421	3	0	0	2	street vending permits; commercial law; administrative law
5212	0841	3	0	0	2	veterinary meat inspection; veterinary inspection of heads and offal
5212	0413	2	1	0	3	standard operating procedures; process timing and standards; operational budgeting
5212	0521	0	4	0	4	food waste environmental impact
5212	0712	0	4	0	4	waste management and recycling
5212	0915	1	2	0	2	protein complementation of legumes and grains; portion size and nutrition
5212	1041	1	1	1	3	temperature-controlled transport; transport of liquids; motor vehicle driving
5212	0412	1	1	0	2	electronic payment systems
5212	0214	1	0	0	1	manual dexterity techniques
5212	0232	1	0	0	1	clear spoken communication
5212	0417	1	0	0	1	workflow planning
5212	0311	0	1	0	1	input prices and inflation
5212	0314	0	1	0	1	social norms of fairness in queues
5212	0414	0	1	0	1	social media marketing
5212	0611	0	1	0	1	point-of-sale software
5212	0722	0	1	0	1	packaging materials
5212	0913	0	1	0	1	recognising heat illness
5222	0313	3	1	0	1	motivation and team climate; service psychology and empathy; de-escalation and emotional regulation; conflict psychology
5222	1013	2	1	0	1	hospitality service standards; service recovery; safe food handling in catering
5222	0413	2	0	0	1	supervision and delegation; operational handover procedures
5222	0031	1	1	0	1	self-organisation and punctuality; problem solving
5222	0223	1	0	0	1	fairness and workplace ethics
5222	0415	1	0	0	1	written logs and notes
5222	0416	1	0	0	1	customer relations in retail
5222	0417	1	0	0	1	prioritising tasks under pressure
5222	0923	1	0	0	1	active listening
5222	1022	0	2	0	1	workplace incident reporting; emergency evacuation
5222	0411	0	1	0	1	reconciliation
5222	0511	0	1	0	1	foodborne microorganisms
5222	0531	0	1	0	1	combustion and the fire triangle
5222	0721	0	1	0	1	food preservation principles
5222	0912	0	1	0	1	burns and airway obstruction
5222	0913	0	1	0	1	first aid and basic life support
5222	1032	0	1	0	1	fire prevention and firefighting
5223	0416	5	10	0	3	customer relations in retail; sales transactions; product knowledge in retail sales; average ticket value
5223	1013	4	5	0	3	hospitality service standards; hospitality service; service recovery; communicating allergens to guests
5223	0411	3	6	0	3	cash reconciliation; daily sales reports; payment reconciliation; waste cost
5223	0313	3	4	0	3	service psychology and empathy; de-escalation and emotional regulation; persuasion without pressure
5223	0541	3	2	0	3	mental arithmetic for change; arithmetic, ratios and percentages; portion and price calculation
5223	1032	3	2	0	3	cash security; payment fraud prevention
5223	0721	2	2	0	2	food packaging; cross-contact control in production; packaging and shelf life; shelf life and spoilage
5223	0511	2	1	0	3	skin and hand microbiota; botany of aromatic plants
5223	0512	1	2	0	2	allergenic food proteins; polyphenols, catechins and caffeine; fermentation during post-harvest processing
5223	0611	0	4	0	3	point-of-sale software; using vendor platforms and tablets
5223	0811	1	2	0	1	tea plant cultivation; coffee cultivation and varieties; coffee origin and processing
5223	1021	2	0	0	2	hygiene practice and handwashing
5223	1022	2	0	0	2	fitness to work and illness reporting
5223	0414	0	3	0	2	suggestive selling; ratings and online reputation
5223	0531	1	1	0	1	oxidation of aroma compounds; extraction and total dissolved solids
5223	0533	1	1	0	1	water temperature and heat loss; percolation and flow rate
5223	0412	0	2	0	2	electronic payment systems
5223	0722	1	0	0	1	packaging materials
5223	0923	0	2	0	2	active listening
5223	0021	0	1	0	1	numeracy
5223	0212	0	1	0	1	visual display design
5223	0532	0	1	0	1	climate and altitude
5223	0912	0	1	0	1	food allergy and anaphylaxis
5223	0917	0	1	0	1	traditional herbal knowledge
5230	0411	4	1	0	1	cash reconciliation; daily sales reports; payment reconciliation; billing, service charges and VAT
5230	0541	3	0	0	1	mental arithmetic for change; proportional division; arithmetic, ratios and percentages
5230	0416	2	0	0	1	sales transactions; customer relations in retail
5230	1032	2	0	0	1	cash security; payment fraud prevention
5230	0611	1	0	1	1	point-of-sale software; card readers and reservation software
5230	0021	1	0	0	1	numeracy
5230	0313	1	0	0	1	service psychology and empathy
5230	0412	1	0	0	1	electronic payment systems
5230	0413	1	0	0	1	operational handover procedures
5230	0415	1	0	0	1	written logs and notes
5230	1013	1	0	0	1	hospitality service standards
5230	0314	0	1	0	1	gift and reciprocity customs (taarof)
5242	0416	2	1	0	1	business-to-business sales; customer relations in retail; retail advice and product knowledge
5242	0533	2	0	0	1	fluid pressure and flow; particle size and flow resistance
5242	1013	2	0	0	1	espresso bar service; hospitality service standards
5242	0313	1	1	0	1	service psychology and empathy; controlled sensory methodology
5242	0542	1	1	0	1	controlled variables and measurement; scoring and inter-rater calibration
5242	0414	1	0	0	1	brand promotion
5242	0512	1	0	0	1	fermentation during post-harvest processing
5242	0531	1	0	0	1	solubility and extraction yield
5242	0532	1	0	0	1	climate and altitude
5242	0713	1	0	0	1	boiler heating and controls
5242	0715	1	0	0	1	burr mechanics and wear
5242	0811	1	0	0	1	coffee cultivation and varieties
5242	0111	0	1	0	1	adult learning and assessment
5242	0114	0	1	0	1	vocational teacher training
5242	0231	0	1	0	1	English for specific purposes
5242	0314	0	1	0	1	intercultural communication
5242	0721	0	1	0	1	quality grading of food products
5242	1015	0	1	0	1	serving international tourists
5246	1013	49	30	0	30	hospitality service standards; safe food handling in catering; communicating allergens to guests; order-taking procedure
5246	0511	43	16	0	26	skin and hand microbiota; biofilms and microbial reduction; foodborne microorganisms; the temperature danger zone
5246	0533	29	20	1	21	friction and heat transfer; heat transfer and cooling rate; steam and heat transfer; melting and heat exchange
5246	1022	31	17	0	24	fitness to work and illness reporting; slip, trip and burn hazards; burn and carbon monoxide hazards; emergency evacuation
5246	0721	23	19	0	19	food preservation principles; cross-contact control in production; thermal processing and core temperature; hot and cold holding
5246	0531	20	18	1	17	detergents, sanitisers and dilution; lactose and heat-sensitive sweetness; oxidation and stewing of brewed tea; tannins, caffeine and infusion
5246	0411	17	24	0	24	cash reconciliation; daily sales reports; food cost and yield; payment reconciliation
5246	0416	17	24	0	22	customer relations in retail; sales transactions; average ticket value; online retail channels
5246	1021	24	9	0	22	hygiene practice and handwashing; cleaning and disinfection programmes; equipment sanitation; hygiene of self-service machines
5246	0541	16	16	1	20	mental arithmetic for change; weights and measures; queueing theory basics; measurement and scaling
5246	0313	12	12	0	18	service psychology and empathy; persuasion without pressure; de-escalation and emotional regulation; group dynamics
5246	0314	13	10	0	16	social norms of fairness in queues; Iranian tea culture; Iranian cultural norms and taarof; workplace diversity and respect
5246	1032	7	14	0	18	cash security; payment fraud prevention; fire prevention and firefighting
5246	0611	6	13	0	14	point-of-sale software; using vendor platforms and tablets; inventory software; touchscreen and QR interfaces
5246	0915	9	7	0	11	portion size and nutrition; dietary restrictions and therapeutic diets; musculoskeletal injury prevention; nutrition information panels
5246	0512	5	9	0	12	allergenic food proteins; milk proteins and foam stability; food allergens and immune reactions; crema and milk foam interface
5246	0413	7	4	0	7	process timing and standards; standard operating procedures; workflow and process design; supervision and delegation
5246	0417	6	4	0	8	attention to detail and checklists; prioritising tasks under pressure; cooperation in the workplace; professional conduct
5246	0812	5	0	0	5	tea cultivation and grades; fruit ripening and postharvest physiology
5246	0021	4	1	0	5	reading instructions; numeracy
5246	0232	4	1	0	5	clear spoken communication
5246	0414	2	5	0	4	suggestive selling; ratings and online reputation; online product presentation
5246	0421	2	5	0	6	food labelling regulations; public health law; regulatory limits on alcohol content; labour law on hours and rest
5246	0713	4	1	0	5	electric heating elements; boiler heating and controls
5246	0912	1	6	0	7	food allergy and anaphylaxis
5246	0223	3	1	0	4	courtesy and respect; fairness and workplace ethics
5246	0715	2	3	0	4	rotating blades and motors; sharpening and honing; burr mechanics and wear; blade edge and sharpening
5246	0231	2	1	1	4	sign language acquisition; clear speech and read-back; spoken clarity; written register and tone
5246	0412	2	2	0	4	electronic payment systems
5246	0913	2	2	0	3	recognising heat illness; ward routines and patient identification; infection prevention and control
5246	0722	1	3	0	4	packaging materials
5246	1041	0	5	0	5	transport of liquids; temperature-controlled transport; delivery status workflow
5246	0542	1	2	0	3	controlled variables and measurement; demand forecasting; demand forecasting from past data
5246	0923	1	2	0	3	active listening; reporting concerns
5246	0213	1	1	0	2	colour, composition and balance; design and visual symmetry
5246	0922	1	1	0	1	child protection; child safety and child needs
5246	0031	0	2	0	2	self-organisation and punctuality
5246	0212	0	2	0	2	visual display design
5246	0221	0	2	0	2	religious dietary practices; religious rites and gatherings
5246	0311	1	0	0	1	input prices and inflation
5246	0415	1	0	0	1	telephone communication
5246	0714	1	0	0	1	automated machines and error codes
5246	0917	0	2	0	2	traditional herbal knowledge
5246	0811	0	1	0	1	coffee origin and processing
5321	0913	5	1	0	2	ward routines and patient identification; infection prevention and control; aspiration risk and positioning; first aid and basic life support
5321	0915	4	1	0	2	therapeutic diets; dietary restrictions and therapeutic diets; musculoskeletal injury prevention; texture-modified diets and dysphagia
5321	0511	4	0	0	2	pathogen transmission; bacterial growth in the danger zone; skin and hand microbiota
5321	0921	2	0	0	1	care of the elderly; support for disabled adults
5321	1022	1	2	0	2	fitness to work and illness reporting; ergonomics and lifting technique; workplace incident reporting
5321	0313	1	1	0	1	respectful, person-first interaction; non-verbal communication
5321	0533	1	1	0	1	thermal insulation and heat loss; levers and load moments
5321	0212	1	0	0	1	accessible space arrangement
5321	0417	0	2	0	2	professional conduct
5321	0421	0	2	0	2	privacy rights
5321	0512	1	0	0	1	food allergens and immune reactions
5321	1013	1	0	0	1	kitchen-floor allergen protocols
5321	1021	1	0	0	1	hygiene practice and handwashing
5321	0221	0	1	0	1	religious dietary practices
5321	0314	0	1	0	1	cultural diversity and inclusion
5321	0912	0	1	0	1	burns and airway obstruction
5414	1032	3	0	0	1	protection of persons and property; security surveillance; fire prevention and firefighting
5414	0313	1	1	0	1	conflict psychology; service psychology and empathy
5414	1022	1	1	0	1	emergency evacuation; workplace incident reporting
5414	0531	1	0	0	1	combustion and the fire triangle
5414	0714	1	0	0	1	electronic security systems
5414	0232	0	1	0	1	Persian language and style
5414	0415	0	1	0	1	business correspondence
5414	0416	0	1	0	1	customer relations in retail
5414	0912	0	1	0	1	burns and airway obstruction
5414	0913	0	1	0	1	first aid and basic life support
5414	1013	0	1	0	1	hospitality service standards
6111	0511	2	2	0	1	plant physiology; plant respiration; pest ecology; skin and hand microbiota
6111	0812	2	1	0	1	protected cultivation; postharvest physiology; soilless culture
6111	0811	1	1	0	1	soil and irrigation management; crop calendars
6111	0521	1	0	0	1	water resource sustainability
6111	1021	0	2	0	1	environmental sanitation; hygiene practice and handwashing
6111	0531	0	1	0	1	nutrient solution chemistry
6111	1022	0	1	0	1	fitness to work and illness reporting
6113	0511	2	2	0	1	plant physiology; plant respiration; pest ecology; skin and hand microbiota
6113	0812	2	1	0	1	protected cultivation; postharvest physiology; soilless culture
6113	0811	1	1	0	1	soil and irrigation management; crop calendars
6113	0521	1	0	0	1	water resource sustainability
6113	1021	0	2	0	1	environmental sanitation; hygiene practice and handwashing
6113	0531	0	1	0	1	nutrient solution chemistry
6113	1022	0	1	0	1	fitness to work and illness reporting
6210	0511	3	0	0	1	botany and mycology; plant respiration; foodborne microorganisms
6210	0522	1	0	0	1	sustainable wild harvest
6210	0721	1	0	0	1	food preservation principles
6210	0812	1	0	0	1	postharvest physiology
6210	1013	1	0	0	1	safe food handling in catering
6210	1022	0	2	0	1	ergonomics and lifting technique; workplace incident reporting
6210	0521	0	1	0	1	environmental sustainability
6210	0533	0	1	0	1	levers and load moments
6210	0811	0	1	0	1	crop calendars
6210	0912	0	1	0	1	burns and airway obstruction
6210	0913	0	1	0	1	first aid and basic life support
6210	0915	0	1	0	1	musculoskeletal injury prevention
7126	1022	4	3	0	2	tool safety; gas hazards; safety data sheets; occupational risk assessment
7126	0715	3	3	0	2	workshop tools and practice; technical drawing; pipe fitting; machine mechanics
7126	0531	2	4	0	2	combustion chemistry; water hardness and ion exchange; hazardous chemical reactions; combustion and air supply
7126	0732	2	1	0	2	building water services; building gas services; building HVAC services
7126	0533	1	1	0	2	hydraulics; airflow and heat transfer
7126	0231	0	2	0	2	technical English
7126	0712	0	1	0	1	water treatment technology
7126	0713	0	1	0	1	electric circuits
7126	0714	0	1	0	1	control boards and sensors
7126	1032	0	1	0	1	fire prevention and firefighting
7127	0533	2	1	0	1	thermodynamics of vapour-compression; heat transfer and cooling rate; airflow and heat transfer
7127	0713	2	0	0	1	electric motors and relays; electrical hazards and protection
7127	0715	1	2	0	1	compressor mechanics; workshop tools and practice; technical drawing
7127	1022	1	1	1	1	electrical safety at work; tool safety; fall prevention
7127	0511	1	0	0	1	the temperature danger zone
7127	0531	1	0	0	1	properties of refrigerants
7127	0712	1	0	0	1	ozone depletion and greenhouse gases
7127	0721	1	0	0	1	thermal processing and core temperature
7127	0231	0	1	0	1	technical English
7127	0714	0	1	0	1	electronics
7127	0732	0	1	0	1	building HVAC services
7133	1022	6	5	0	2	fall prevention; safety data sheets; personal protective equipment; hazardous energy control
7133	0531	4	2	0	2	hazardous chemical reactions; solution concentration; combustion and the fire triangle; detergent chemistry
7133	1021	3	2	0	2	cleaning of ventilation systems; sanitation practice; cleaning food-contact surfaces; cleaning methods
7133	0541	1	1	0	2	ratios
7133	0713	0	2	0	2	isolation of electrical supply
7133	0715	1	0	0	1	disassembly and reassembly of equipment
7133	0511	0	1	0	1	pests as disease vectors
7133	0533	0	1	0	1	airflow and heat transfer
7133	0732	0	1	0	1	building HVAC services
7133	1032	0	1	0	1	fire prevention and firefighting
7233	0715	10	6	2	3	technical drawing; workshop tools and practice; maintenance engineering; pumps, valves and pressure vessels
7233	1022	8	3	0	3	electrical safety at work; tool safety; hazardous energy control; gas hazards
7233	0713	6	3	0	3	electrical hazards and protection; isolation of electrical supply; heating elements and circuits; boiler heating and controls
7233	0533	3	5	0	2	hydraulics; pressure and heat; particle size and flow resistance; fluid pressure and flow
7233	0714	4	3	0	3	electronics; PID and electronic controllers; control boards and sensors; automation
7233	0531	2	3	2	2	water hardness and ion exchange; solubility and extraction yield; hardness, alkalinity and mineral ions; combustion chemistry
7233	0231	3	0	0	3	technical English
7233	0721	1	2	0	1	food process equipment; good manufacturing practice; critical process parameters
7233	0712	1	1	0	1	water treatment technology
7233	0732	0	2	1	2	building water services; building gas services
7233	0413	0	2	0	2	maintenance scheduling
7233	1013	0	2	0	1	espresso bar service; hospitality service standards
7233	0313	0	1	0	1	service psychology and empathy
7233	0416	0	1	0	1	customer relations in retail
7233	0542	0	1	0	1	controlled variables and measurement
7233	0711	0	0	1	1	water treatment processes
7233	1021	0	1	0	1	sanitary design
7411	1022	3	1	0	1	electrical safety at work; hazardous energy control; tool safety; fall prevention
7411	0713	3	0	0	1	electrical installation; electrical hazards and protection; isolation of electrical supply
7411	0715	1	1	0	1	workshop tools and practice; technical drawing
7411	0533	1	0	0	1	Ohm's law and power
7411	0714	0	1	1	1	electronics; electronic security systems
7411	0231	0	1	0	1	technical English
7411	1032	0	0	1	1	security surveillance
7412	0715	7	5	2	2	technical drawing; workshop tools and practice; pumps, valves and pressure vessels; burr mechanics and wear
7412	1022	6	2	0	2	electrical safety at work; tool safety; gas hazards; hazardous energy control
7412	0713	5	2	0	2	electrical hazards and protection; heating elements and circuits; boiler heating and controls; electric circuits
7412	0533	3	5	0	2	hydraulics; pressure and heat; particle size and flow resistance; fluid pressure and flow
7412	0531	2	3	2	2	water hardness and ion exchange; solubility and extraction yield; hardness, alkalinity and mineral ions; combustion chemistry
7412	0714	3	2	0	2	electronics; PID and electronic controllers; control boards and sensors; sensors and control electronics
7412	0231	2	0	0	2	technical English
7412	0712	1	1	0	1	water treatment technology
7412	0732	0	2	1	2	building water services; building gas services
7412	1013	0	2	0	1	espresso bar service; hospitality service standards
7412	0313	0	1	0	1	service psychology and empathy
7412	0413	0	1	0	1	maintenance scheduling
7412	0416	0	1	0	1	customer relations in retail
7412	0542	0	1	0	1	controlled variables and measurement
7412	0711	0	0	1	1	water treatment processes
7422	0611	2	3	0	1	computer hardware and use; point-of-sale software; using vendor platforms and tablets; computer use
7422	0416	2	1	0	1	sales transactions; customer relations in retail; online retail channels
7422	0411	1	2	0	1	daily sales reports; payment reconciliation; computerised accounting
7422	0031	1	0	0	1	problem solving
7422	0313	1	0	0	1	service psychology and empathy
7422	0612	1	0	0	1	network administration
7422	1013	1	0	0	1	hospitality service standards
7422	1032	0	1	1	1	payment fraud prevention; security surveillance
7422	0412	0	1	0	1	electronic payment systems
7422	0414	0	1	0	1	ratings and online reputation
7422	0714	0	0	1	1	electronic security systems
7511	0721	10	7	0	4	chilled and frozen food storage; reduced-oxygen packaging; meat processing; poultry processing
7511	0511	8	6	0	4	cleaning of meat-contact parts; higher microbial risk of minced meat; anaerobic bacteria; muscle structure and grain
7511	0533	6	2	0	4	refrigeration and heat load; cutting mechanics and heat penetration; heat transfer and cooling rate
7511	0715	5	2	0	3	sharpening and honing; machine guarding; blade edge and sharpening
7511	1013	3	3	0	4	classical knife cuts; communicating allergens to guests; kebab portion standards; culinary yield
7511	1022	4	1	0	3	cut and entanglement injuries; cut injury prevention; fitness to work and illness reporting
7511	0512	3	2	0	3	fat content and texture; allergenic food proteins; salt-soluble myosin binding; acids and enzymes in tenderising
7511	1041	4	0	0	4	temperature-controlled transport
7511	0541	2	3	0	4	weights and measures; ratios and proportional scaling; ratios and percentages
7511	0411	2	2	0	3	food cost and yield; cost per portion
7511	0416	2	1	0	1	buying and negotiation; supplier management; wholesale markets
7511	0915	2	1	0	3	portion size and nutrition; nutrition information panels
7511	0831	2	0	0	2	fish species and freshness; fish freshness
7511	1021	2	0	0	2	cleaning and disinfection programmes; hygiene practice and handwashing
7511	0221	1	1	0	2	Islamic dietary rules; religious dietary law
7511	0841	1	1	0	2	veterinary meat inspection; meat inspection
7511	0313	1	0	0	1	negotiation psychology
7511	0531	1	0	0	1	detergents, sanitisers and dilution
7511	0811	1	0	0	1	carcass anatomy and meat cuts
7511	0311	0	1	0	1	commodity prices and inflation
7511	0413	0	1	0	1	crisis management
7511	0421	0	1	0	1	food labelling regulations
7511	0912	0	1	0	1	food allergy and anaphylaxis
7512	0531	76	56	0	39	water-soluble colour and aroma compounds; lipid oxidation and rancidity; sugar concentration and crystallisation; caramelisation and protein setting
7512	0533	69	61	1	42	friction and heat transfer; boiling point elevation; convection and oven hot spots; heat transfer and cooling rate
7512	0721	44	80	2	40	food preservation principles; food packaging; cross-contact control in production; date marking and shelf life
7512	0511	45	49	0	40	skin and hand microbiota; foodborne microorganisms; aflatoxin-producing moulds; microbial growth and temperature
7512	0541	30	23	0	29	units and measurement; ratios and proportions; baker's percentage; measurement and scaling
7512	1022	22	38	0	31	fitness to work and illness reporting; slip, trip and burn hazards; carbon monoxide hazards; gas and carbon monoxide safety
7512	0512	20	15	0	25	allergenic food proteins; yeast metabolism; gluten formation and fermentation; gluten network formation
7512	1013	13	25	0	22	safe food handling in catering; communicating allergens to guests; standardised recipes; kitchen workstation organisation
7512	0713	10	11	0	12	gas combustion and burners; burner ignition and flame supervision; gas and electric heating systems; electric motors and protection
7512	0915	4	21	0	21	nutrition information panels; dietary salt and health; musculoskeletal injury prevention; dietetics: coeliac disease and diabetes
7512	0413	8	12	0	8	record keeping and verification; supervision and delegation; operations planning; operational handover procedures
7512	0214	8	7	1	8	manual decorative craft; sculpting and modelling; mould craft; hand finishing techniques
7512	0542	6	11	1	9	comparative testing; demand forecasting; scoring and statistics; sampling and control charts
7512	0421	2	18	0	19	food labelling regulations; food law and standards; labour law on hours and rest
7512	1021	4	13	0	14	hygiene practice and handwashing; cleaning and disinfection programmes; cleaning food-contact surfaces
7512	0417	4	12	0	12	cooperation in the workplace; prioritising tasks under pressure; on-the-job training; workflow planning
7512	0811	8	4	0	12	saffron as a crop
7512	0313	4	11	0	11	group dynamics; constructive feedback; motivation and team climate; service psychology and empathy
7512	0314	4	7	0	10	workplace diversity and respect; food heritage and culture; intercultural communication; food in rituals and ceremonies
7512	0212	5	4	0	7	design for a client brief; visual composition; structural design; visual display design
7512	0715	2	9	1	11	mechanical drives and gears; rollers and mechanical adjustment; preventive maintenance; machine setting and adjustment
7512	0714	3	6	1	9	thermostats and controllers; programmable timers and controllers; packaging automation; automation and conveyor control
7512	0912	1	10	0	11	food allergy and anaphylaxis
7512	0722	0	11	0	11	packaging materials
7512	0021	3	3	0	6	reading instructions; functional literacy
7512	0416	1	7	0	8	inventory rotation; consultative selling; product knowledge in retail sales; visual merchandising
7512	0411	0	8	0	7	waste cost; cost accounting and variance analysis; recipe costing and yield; food cost and yield
7512	0213	3	1	0	4	colour theory and composition; colour, composition and balance
7512	0223	2	2	0	4	fairness and workplace ethics
7512	0031	1	3	0	4	self-organisation and punctuality
7512	0111	1	3	0	4	adult learning and instruction
7512	0311	0	2	0	2	input prices and inflation
7512	0414	0	2	0	2	menu engineering and pricing
7512	0415	0	2	0	2	written logs and notes
7512	1032	0	2	0	2	fire prevention and firefighting
7512	1041	0	2	0	2	temperature-controlled transport
7512	0231	0	1	0	1	English for specific purposes
7512	0611	0	1	0	1	kitchen display screens
7512	1015	0	1	0	1	serving international tourists
7513	0721	4	11	0	3	dairy processing; cleaning-in-place for dairy equipment; hazard analysis and critical control points; cross-contact control in production
7513	0533	6	6	0	3	heat extraction and ice crystal size; heat shock and recrystallisation; refrigeration cycle basics; refrigeration and heat load
7513	0511	6	3	0	3	pathogen reduction by heat; listeria in frozen dessert equipment; microbial hazards; aflatoxin-producing moulds
7513	0531	7	1	0	3	fat destabilisation and air incorporation; freezing point depression by sugars; salep glucomannan hydrocolloid; water-soluble colour and aroma compounds
7513	0541	2	1	0	2	weighted balance calculations; units and measurement
7513	0413	1	1	0	2	record keeping and verification
7513	1022	1	1	0	2	risk assessment method
7513	0512	0	2	0	2	allergenic food proteins
7513	0542	0	2	0	1	comparative testing; scoring and statistics
7513	0811	1	0	0	1	saffron as a crop
7513	0912	0	2	0	2	food allergy and anaphylaxis
7513	1013	0	2	0	2	communicating allergens to guests
7513	1041	0	2	0	2	temperature-controlled transport
7513	0212	0	1	0	1	visual display design
7513	0416	0	1	0	1	visual merchandising
7513	0421	0	1	0	1	food labelling regulations
7513	0915	0	1	0	1	nutrition information panels
7514	0511	2	3	0	1	lactic acid bacteria; skin and hand microbiota; botany of aromatic plants; microbial fermentation
7514	0721	2	2	0	1	water activity and preservation; fermented dairy products; date marking and shelf life; thermal processing and core temperature
